Date,Town,State/Province,Latitude,Longitude,Number
9/13/2022,Mcveytown,PA,40.5,-77.8,50
9/12/2022,Atchison,KS,39.6,-95.1,100
9/12/2022,Council Bluffs,IA,41.2,-95.9,94
9/12/2022,Cape May Point,NJ,38.9,-75,54
9/12/2022,Yutan,NE,41.3,-96.4,20
9/12/2022,Amherstburg,ON,42,-83,4
9/12/2022,Media,PA,39.9,-75.4,3
9/12/2022,New Ringgold,PA,40.6,-76,18
9/11/2022,Chatham,ON,42.4,-82.2,18
9/11/2022,Council Bluffs,IA,41.2,-95.9,106
9/11/2022,Britton,MI,42,-83.8,100
9/11/2022,Amherstburg,ON,42,-83,33
9/10/2022,Bay Village,OH,41.5,-81.9,100
9/10/2022,Sioux Falls,SD,43.5,-96.7,73
9/10/2022,Chatham,ON,42.4,-82.2,25
9/10/2022,Cleveland,OH,41.6,-81.6,21
9/10/2022,Channahon,IL,41.4,-88.3,1500
9/10/2022,Norton Shores,MI,43.1,-86.3,47
9/10/2022,Ontario,NY,43.3,-77.3,1001
9/10/2022,Tonawanda,NY,43,-78.9,48
9/10/2022,Cape May,NJ,38.9,-75,29
9/10/2022,Hammond,IN,41.6,-87.4,200
9/10/2022,Amherstburg,ON,42,-83,68
9/10/2022,Mcveytown,PA,40.5,-77.8,9
9/10/2022,New Ringgold,PA,40.6,-76,29
9/10/2022,Litchfield,CT,41.7,-73.2,14
9/9/2022,Erie,PA,42.2,-79.9,23
9/9/2022,Bay Village,OH,41.5,-81.9,40
9/9/2022,Chatham,ON,42.4,-82.2,32
9/9/2022,Cleveland,OH,41.6,-81.6,78
9/9/2022,Lagrange,OH,41.3,-82.1,200
9/9/2022,Cape May,NJ,38.9,-75,23
9/9/2022,Cleveland,OH,41.6,-81.6,50
9/9/2022,Channahon,IL,41.4,-88.3,1000
9/9/2022,Amherstburg,ON,42,-83,52
9/9/2022,Mcveytown,PA,40.5,-77.8,25
9/9/2022,New Ringgold,PA,40.6,-76,15
9/9/2022,Litchfield,CT,41.7,-73.2,5
9/8/2022,Bay Village,OH,41.5,-81.9,100
9/8/2022,Council Bluffs,IA,41.2,-95.9,300
9/8/2022,Orleans,IA,43.4,-95.1,10
9/8/2022,Amherstburg,ON,42,-83,450
9/8/2022,Mcveytown,PA,40.5,-77.8,43
9/8/2022,Media,PA,39.9,-75.4,4
9/8/2022,New Ringgold,PA,40.6,-76,4
9/8/2022,Litchfield,CT,41.7,-73.2,8
9/7/2022,Seacliff Park,ON,42,-82.6,32
9/7/2022,Blenheim,ON,42.3,-82,1000
9/7/2022,Orleans,IA,43.4,-95.1,15
9/7/2022,Council Bluffs,IA,41.2,-95.9,75
9/7/2022,Tupper Lake,NY,44.2,-74.5,30
9/7/2022,Rodney,ON,42.5,-81.6,70
9/7/2022,Bay Village,OH,41.5,-81.9,100
9/7/2022,Long Lake,NY,44,-74.4,15
9/7/2022,Amherstburg,ON,42,-83,23
9/6/2022,Chatham,ON,42.4,-82.2,20
9/6/2022,Vermilion,OH,41.4,-82.5,30
9/6/2022,Amherstburg,ON,42,-83,22
9/5/2022,Amherstburg,ON,42,-83,16
9/4/2022,Montague,MI,43.5,-86.5,257
9/4/2022,Toronto,ON,43.7,-79.5,50
9/4/2022,New Ringgold,PA,40.6,-76,7
9/3/2022,Chatham,ON,42.4,-82.2,24
9/3/2022,Cape May Point,NJ,38.9,-75,29
9/3/2022,Traverse City,MI,44.7,-85.6,200
9/3/2022,Wiarton,ON,44.8,-81.2,96
9/3/2022,Amherstburg,ON,42,-83,5
9/3/2022,Mcveytown,PA,40.5,-77.8,3
9/3/2022,New Ringgold,PA,40.6,-76,4
9/2/2022,Cape May Point,NJ,38.9,-75,16
9/2/2022,Amherstburg,ON,42,-83,5
9/2/2022,New Ringgold,PA,40.6,-76,5
9/1/2022,Chatham,ON,42.4,-82.2,13
9/1/2022,Minneapolis,MN,44.9,-93.3,25
9/1/2022,Killbear Park,ON,45.4,-80.2,26
9/1/2022,Cape May Point,NJ,38.9,-75,45
9/1/2022,Sauble Beach,ON,44.6,-81.3,60
9/1/2022,Amherstburg,ON,42,-83,10
9/1/2022,Mcveytown,PA,40.5,-77.8,43
9/1/2022,New Ringgold,PA,40.6,-76,3
8/31/2022,Manistique,MI,45.8,-86.4,25
8/31/2022,Manistique,MI,45.9,-86.2,18
8/30/2022,Cape May Point,NJ,38.9,-75,31
8/30/2022,Oswego,NY,43.5,-76.4,30
8/30/2022,Cape May Point,NJ,38.9,-75,31
8/30/2022,Shakopee,MN,44.8,-93.5,25
8/29/2022,Cape May,NJ,38.9,-74.9,41
8/29/2022,Amherstburg,ON,42,-83,11
8/29/2022,New Ringgold,PA,40.6,-76,22
8/28/2022,Oswego,NY,43.5,-76.4,30
8/28/2022,Cape May Point,NJ,38.9,-75,29
8/28/2022,Mcveytown,PA,40.5,-77.8,4
8/28/2022,New Ringgold,PA,40.6,-76,3
8/27/2022,New Ringgold,PA,40.6,-76,15
8/25/2022,Cape May,NJ,38.9,-74.9,24
8/25/2022,New Ringgold,PA,40.6,-76,5
8/23/2022,Cape May Point,NJ,38.9,-75,22
8/22/2022,New Ringgold,PA,40.6,-76,6
8/21/2022,Cape May,NJ,38.9,-74.9,7
8/21/2022,Foley,MN,45.6,-94,260
8/20/2022,Mcveytown,PA,40.5,-77.8,12
8/20/2022,New Ringgold,PA,40.6,-76,18
8/19/2022,Cape May Point,NJ,38.9,-75,23
8/19/2022,Greensburg,IN,39.3,-85.4,100
8/16/2022,Cape May Point,NJ,38.9,-75,33
8/15/2022,New Ringgold,PA,40.6,-76,9
8/14/2022,Cape May Point,NJ,38.9,-75,40
8/14/2022,Mcveytown,PA,40.5,-77.8,7
8/12/2022,Cape May Point,NJ,38.9,-75,41
8/10/2022,Cape May Point,NJ,38.9,-75,20
8/7/2022,Cape May Point,NJ,38.9,-75,11
8/5/2022,Cape May Point,NJ,38.9,-75,11
8/4/2022,Cape May Point,NJ,38.9,-75,16
8/3/2022,Cape May Point,NJ,38.9,-75,15
8/2/2022,Cape May Point,NJ,38.9,-75,10
8/1/2022,Cape May,NJ,38.9,-75,10
