species_code,season,region_type,region_code,region_name,n_cells,abd_ppy_median,abd_ppy_lower,abd_ppy_upper,abd_trend_median,abd_trend_lower,abd_trend_upper
rethaw,breeding,state,MEX-JA,Jalisco,167,-0.11835820557413788,-1.1837566899916805,1.747056007556869,-1.1772980119020835,-11.226489685098985,18.910038625808426
rethaw,breeding,state,MEX-MI,Michoacán,113,-0.3448846095514439,-1.567943631988853,1.1789125674333325,-3.395809978665276,-14.61814588477266,12.43462471819441
rethaw,breeding,state,MEX-MO,Morelos,17,-0.4155870755308668,-1.554043926470175,0.798914195411453,-4.079005169986461,-14.49750052816534,8.282566097966626
rethaw,breeding,state,MEX-MX,México,55,-0.34122282794948716,-1.4523044887656975,1.691720571307016,-3.360307341226909,-13.60975020817683,18.264923266670085
rethaw,breeding,state,MEX-NA,Nayarit,49,-0.4471404239757093,-2.403835689847857,0.38971674313376226,-4.382498124569622,-21.59793615480372,3.9662281892632434
rethaw,breeding,state,MEX-NL,Nuevo León,134,0.0936161204006152,-0.8764624605045224,0.751596027905086,0.9401148556487772,-8.426897514628461,7.775326253477743
rethaw,breeding,state,MEX-OA,Oaxaca,135,0.43978740553573614,-1.0634235190531736,1.825507216889096,4.485938512716792,-10.13950983394032,19.83007216671058
rethaw,breeding,state,MEX-PU,Puebla,77,-0.12017525725932147,-0.9043561687918812,1.483689043538149,-1.1952744142361138,-8.684261338602106,15.867719468802033
rethaw,breeding,state,MEX-QT,Querétaro,35,0.44363308904337984,-1.0711181216596246,2.587001166244388,4.525951449893495,-10.209372653835036,29.09913922811771
rethaw,breeding,state,MEX-SI,Sinaloa,101,-0.37796685853494266,-1.9336711268566231,0.6931724460341079,-3.7160257445018385,-17.738016445381366,7.151989699211647
rethaw,breeding,state,MEX-SL,San Luis Potosí,127,0.4811761708267757,-1.531124872684121,1.332438287402719,4.917298642741907,-14.298234786084018,14.152369004800637
rethaw,breeding,state,MEX-SO,Sonora,292,-0.4637896272903327,-1.1915522899984374,0.5750681150838783,-4.542288380483706,-11.29649812985376,5.901802901654984
rethaw,breeding,state,MEX-TB,Tabasco,3,-0.9492864809547722,-1.5912794155123184,2.0127111217847156,-9.097446368719076,-14.820349136215116,22.05143688826179
rethaw,breeding,state,MEX-TL,Tlaxcala,13,-0.16087620483838,-1.73223625553114,3.493834535412063,-1.5971653529529783,-16.03259524726347,40.975869629959675
rethaw,breeding,state,MEX-TM,Tamaulipas,149,-0.49743977820896224,-1.1997915934378052,-0.03034426675024035,-4.864511226254997,-11.370437241338117,-0.30302865407105806
rethaw,breeding,state,MEX-VE,Veracruz,59,0.3241523035715397,-1.6076246212620604,2.17204503864141,3.2892177079991036,-14.961722659154365,23.971216110888037
rethaw,breeding,state,MEX-ZA,Zacatecas,156,0.5977180876062028,-0.5974046903841613,2.668338287297574,6.140540522865789,-5.815977292715823,30.126374269419575
rethaw,breeding,state,NIC-644,Atlántico Sur,1,-0.973154448758744,-1.9265433476987883,1.292645240048623,-9.316254288707547,-17.678206205269063,13.704886252397388
rethaw,breeding,state,NIC-654,Carazo,1,-1.3146271167464334,-2.534885354940454,-0.8074793863931988,-12.395207679829056,-22.64436068918953,-7.787613054531295
rethaw,breeding,state,NIC-656,Jinotega,22,0.8745695953922952,-0.1936634685860706,2.9163963625554152,9.098039703881856,-1.9198440600006197,33.30477585953848
rethaw,breeding,state,NIC-657,Atlántico Norte,9,0.23780380464389864,-1.5188027702138849,1.6760601149221157,2.403647887725757,-14.190929732002056,18.082922244211865
rethaw,breeding,state,NIC-658,León,8,-0.3036115276476083,-1.4319639749558917,1.108497874326072,-2.994968359466821,-13.431272661042126,11.654590499052484
rethaw,breeding,state,NIC-659,Managua,4,-0.11603307202104356,-0.8197946309512165,2.108862950357695,-1.1542907757626342,-7.902035375151851,23.206721321911484
rethaw,breeding,state,NIC-660,Masaya,1,-1.3146271167464336,-2.534885354940454,-0.8074793863931988,-12.395207679829056,-22.64436068918953,-7.787613054531295
rethaw,breeding,state,NIC-663,Chinandega,7,-0.3862895290895166,-1.16083216011622,0.24808062915817225,-3.7964335200396992,-11.0203275407714,2.508685103204167
rethaw,breeding,state,NIC-664,Estelí,8,0.6154754699478161,-0.7952753446084534,1.6347216289633724,6.328047361470701,-7.674097732876173,17.603709330149407
rethaw,breeding,state,NIC-665,Madriz,9,0.29655433886375127,-0.9587977334307548,2.197213785898369,3.005432996565638,-9.184696990510488,24.27694173961992
rethaw,breeding,state,NIC-666,Matagalpa,19,0.4484309086714132,-0.5233092849276639,1.8836670626049008,4.5758903515108695,-5.11156324062968,20.516269467165536
rethaw,breeding,state,NIC-667,Nueva Segovia,15,0.5424704814635504,-0.9058397349365024,2.2645178188983777,5.559062140411419,-8.697931345344967,25.097822361394066
rethaw,breeding,state,NIC-668,Boaco,8,0.9024692359791514,0.13573875910837313,2.8670798717974217,9.400156204549436,1.3657089291740254,32.66736861069255
rethaw,breeding,state,NIC-669,Chontales,6,-0.39157173971232784,-1.2141009213494016,1.670210293543844,-3.847435159873591,-11.498716650947861,18.015002107553
rethaw,breeding,state,PAN-1332,Chiriquí,7,1.0210183880353905,-1.5000220197589194,2.1215076235982853,10.69230294453185,-14.027147967365172,23.35937968394981
rethaw,breeding,state,PAN-1958,Bocas del Toro,8,1.0049562450315377,-1.653841725504162,4.699164591122148,10.51643023453428,-15.360323241626494,58.28223133839272
rethaw,breeding,state,PAN-3454,Ngöbe Buglé,5,1.1247543517789895,-1.2255002777153892,4.402485630739035,11.834241488366605,-11.60078931143731,53.853856025614256
rethaw,breeding,state,PRI-5260,Puerto Rico,17,0.7306251134249833,-0.635475487744718,1.3865039583242205,7.55120758501544,-6.176077279766245,14.762890542814633
rethaw,breeding,state,SLV-1343,Ahuachapán,4,1.032681350727078,-0.8479750391529526,2.12958629154452,10.820164565655222,-8.163382114189655,23.457002049174537
rethaw,breeding,state,SLV-1344,Cabañas,4,0.5086616994245747,-1.6963235886097534,2.1442294926614363,5.204641978358926,-15.725225127821307,23.634127270701043
rethaw,breeding,state,SLV-1345,Cuscatlán,5,-1.2283057609721169,-1.738733987716136,-0.3636770074835936,-11.62589405108414,-16.08810026461218,-3.5778261859663263
rethaw,breeding,state,SLV-1346,La Libertad,7,-0.21069712030215057,-1.6802366616362103,2.001705608883009,-2.0871060582054346,-15.58721188223997,21.91982713836915
rethaw,breeding,state,SLV-1347,La Paz,2,-0.8856251973689413,-1.9412031685848088,0.36303372329745776,-8.51151024393032,-17.801176410088683,3.6902221101775767
rethaw,breeding,state,SLV-1348,Sonsonate,5,1.3361778877538804,0.09385686291559876,3.0245956370131037,14.194503107734755,0.9425426668388636,34.71290027724194
rethaw,breeding,state,SLV-1349,San Salvador,5,-0.6819637895323247,-1.56403600812374,0.04849395521134381,-6.614115237027263,-14.584244349819087,0.4859991704345257
rethaw,breeding,state,SLV-1350,La Unión,9,1.1440361118374351,-2.0486708838276564,1.7973956694175377,12.047662246201083,-18.69760601562067,19.49966115534565
rethaw,breeding,state,SLV-1351,Morazán,6,0.4685401022871234,-2.168026458057463,2.0148502495506326,4.785433925286098,-19.682876641725333,22.077032547103983
rethaw,breeding,state,SLV-1352,San Miguel,10,-0.5955180220595329,-1.945094176429784,0.7247375108106965,-5.798099571370163,-17.8337873714035,7.48836152933765
rethaw,breeding,state,SLV-1353,San Vicente,6,-0.8420634050824818,-2.1497683052850407,0.6524463158772686,-8.108612666655068,-19.532856722606898,6.719393148642694
rethaw,breeding,state,SLV-1354,Usulután,5,-0.3635644616083914,-2.1982263076022166,0.8272368293670488,-3.5767370276376664,-19.93046425038384,8.587205110074514
rethaw,breeding,state,SLV-1357,Chalatenango,7,0.44565492659135086,-1.1444903795323988,1.4336331300806482,4.546993464281246,-10.873101632513416,15.29747924381315
rethaw,breeding,state,SLV-1358,Santa Ana,8,-0.8568439364799031,-1.904777325577674,0.5550076979319437,-8.245494584437429,-17.49532200653432,5.690763665428844
rethaw,breeding,state,USA-AK,Alaska,1074,-1.1771724913057526,-3.1625424548159784,-0.4003782695310834,-11.167321506089966,-27.484009108784612,-3.932411264259872
rethaw,breeding,state,USA-AL,Alabama,235,-2.1312619381143705,-3.5808312279933228,-1.057885406719533,-19.38054001307069,-30.556143467956087,-10.089196503711197
rethaw,breeding,state,USA-AR,Arkansas,230,-2.2393543474077777,-2.838945426514853,-1.748790873605181,-20.266539781078578,-25.02401166524439,-16.17394322907819
rethaw,breeding,state,USA-AZ,Arizona,475,-0.3992748684342211,-1.1958486321671655,0.31940308919420457,-3.921768014262173,-11.335060220880813,3.240332355641118
rethaw,breeding,state,USA-CA,California,630,0.10436493446858236,-0.8971659679412707,0.5337281918590487,1.0485644283907414,-8.617982650804745,5.467313162452991
rethaw,breeding,state,USA-CO,Colorado,446,0.6647205348281793,-0.325318168239447,1.5137125987686733,6.84960520986031,-3.205968128224701,16.21096633575043
rethaw,breeding,state,USA-CT,Connecticut,29,-0.2810258102834301,-0.80007562727746,1.3201224524165087,-2.7749841495900984,-7.718762333308837,14.013705305318869
rethaw,breeding,state,USA-DC,District of Columbia,2,1.3182459032217846,0.0700138583728604,2.256318296681512,13.99259059573914,0.7023485803879792,24.997555682517515
rethaw,breeding,state,USA-DE,Delaware,15,-2.193197420772101,-3.994747612802606,-0.8641397591040972,-19.889283625375658,-33.48035287698497,-8.312993238601917
rethaw,breeding,state,USA-FL,Florida,228,-2.2868301449338237,-3.06550052705118,-1.5621742812761563,-20.652906693093858,-26.754032253132433,-14.568088228234
rethaw,breeding,state,USA-GA,Georgia,250,-2.421731004367742,-3.2276761124040108,-1.5934091879960053,-21.74157627572789,-27.970283890641323,-14.838782015819096
rethaw,breeding,state,USA-IA,Iowa,257,-1.05499369916667,-2.2951908200426914,-0.04249138281302517,-10.062915486022453,-20.720772662083263,-0.424102265147297
rethaw,breeding,state,USA-ID,Idaho,392,0.4569223445794136,-0.8572750320684913,0.9119385130114666,4.664327506908061,-8.24948418796907,9.502867068610607
rethaw,breeding,state,USA-IL,Illinois,255,-1.2908357335694929,-2.3799173255313324,-0.2107491343171865,-12.18377799039786,-21.4055803808511,-2.087616416595117
rethaw,breeding,state,USA-IN,Indiana,174,-1.2978792938358588,-2.257352637974818,-0.4264403733173893,-12.24642063137864,-20.413212058225483,-4.183494282808942
rethaw,breeding,state,USA-KS,Kansas,361,0.05489695951708481,-0.8052501617331669,0.7120913727529019,0.5503277366531334,-7.76688740749999,7.353484540473154
rethaw,breeding,state,USA-KY,Kentucky,193,-1.5251599378480225,-1.8051757194638407,-0.7334390744258673,-14.246305197249498,-16.65376753355572,-7.096995205500589
rethaw,breeding,state,USA-LA,Louisiana,193,-2.7786438555465773,-4.07612850000924,-1.662574941439991,-24.55738254007891,-34.042074735194475,-15.43545391060256
rethaw,breeding,state,USA-MA,Massachusetts,43,-0.4667161730009845,-1.611249533370073,0.7281529369006878,-4.570350971629688,-14.993046751123252,7.524814796576362
rethaw,breeding,state,USA-MD,Maryland,69,-1.783692652037286,-2.6617179565742113,-0.9992192088202888,-16.471242988959744,-23.64512515350999,-9.554659583878944
rethaw,breeding,state,USA-ME,Maine,158,0.15009653969123057,-1.4042924299396418,2.143199896308118,1.511144118990693,-13.187936276839883,23.62166572750386
rethaw,breeding,state,USA-MI,Michigan,259,-1.6657304547597551,-2.030200214098702,-1.3236417775414748,-15.462585597512168,-18.54416403382987,-12.47519956864619
rethaw,breeding,state,USA-MN,Minnesota,360,-0.960150027310197,-1.713819306754334,0.24734418958894175,-9.197096015382431,-15.875094130384484,2.5011548885709667
rethaw,breeding,state,USA-MO,Missouri,309,-1.2999520054337474,-2.089352045338538,-0.9763683605740404,-12.26484684889506,-19.03464086911468,-9.34568135956274
rethaw,breeding,state,USA-MS,Mississippi,226,-2.5294300710809727,-3.794091157171668,-1.694524437068158,-22.601052549924848,-32.07690503351132,-15.709799908258471
rethaw,breeding,state,USA-MT,Montana,585,-0.16983679171242425,-1.07804692217738,0.7897769838271874,-1.685446488000686,-10.272240573556068,8.184450237220497
rethaw,breeding,state,USA-NC,North Carolina,232,-1.7618475773912747,-2.7204691468017455,-0.6276056158200647,-16.285273941209276,-24.10473621498538,-6.101740339025108
rethaw,breeding,state,USA-ND,North Dakota,291,0.6244277287626385,-0.3731557441854297,1.5957882988522385,6.422690596464653,-3.669516565851027,17.153979241923256
rethaw,breeding,state,USA-NE,Nebraska,341,0.21425737518532487,-0.4648206116009287,0.7602561220496763,2.1633500247744353,-4.552175316662477,7.868000276154663
rethaw,breeding,state,USA-NH,New Hampshire,58,0.4692143646446755,-1.7893148630061244,1.626529057859763,4.792466475716273,-16.519045167090553,17.50894571760322
rethaw,breeding,state,USA-NJ,New Jersey,39,-1.261932084168598,-1.8143258939946667,-0.883566165528573,-11.926298712271088,-16.731400226095193,-8.49250237295751
rethaw,breeding,state,USA-NM,New Mexico,493,0.00900865335050281,-0.7666384396162895,1.1454300831019848,0.09012306240543388,-7.407238953180917,12.063105658847473
rethaw,breeding,state,USA-NV,Nevada,465,0.03657140057051658,-1.3248425565977122,1.0992577631876177,0.36631645334050944,-12.4858497582345,11.55259346940609
rethaw,breeding,state,USA-NY,New York,234,-0.9673169040287044,-1.5904563048203817,-0.18016075297763431,-9.262782841885976,-14.813224267610616,-1.7870714270744492
rethaw,breeding,state,USA-OH,Ohio,189,-0.9707457425420124,-1.8414555236471697,-0.6515157816495168,-9.294194168431511,-16.961193368678586,-6.3274261161699545
rethaw,breeding,state,USA-OK,Oklahoma,299,-1.032437250758714,-1.7913729123110325,-0.5670836260324553,-9.857675860821304,-16.536537329,-5.528290341662656
rethaw,breeding,state,USA-OR,Oregon,413,-0.29850507481530875,-1.1316587557208715,0.20199446231268323,-2.94527089144061,-10.757345709744047,2.038404667604188
rethaw,breeding,state,USA-PA,Pennsylvania,194,-0.9711793341569112,-1.841362123793362,-0.165283396759053,-9.298165570845384,-16.96040323414163,-1.6405946243512992
rethaw,breeding,state,USA-RI,Rhode Island,10,-1.2685838409038463,-2.3227651960563565,0.6807571289414411,-11.985613956979858,-20.94423157113443,7.0199461835287025
rethaw,breeding,state,USA-SC,South Carolina,130,-2.3396501002338628,-3.1644518118663676,-1.839693094926092,-21.08078449373434,-27.4983059147491,-16.946282613453178
rethaw,breeding,state,USA-SD,South Dakota,329,0.4063254107331291,-0.36469590025467025,1.2747852905950394,4.138360025834387,-3.5876859772656977,13.504560455601112
rethaw,breeding,state,USA-TN,Tennessee,200,-1.3609856250058692,-1.9973255556205471,-0.9226160138958274,-12.805871691437863,-18.270418452537285,-8.85238470451335
rethaw,breeding,state,USA-TX,Texas,1079,-1.0181788094399289,-1.6678357053606148,0.12577573270483405,-9.727721903532716,-15.480682574101722,1.264900046966777
rethaw,breeding,state,USA-UT,Utah,373,0.22107113956470817,-0.7117685925807324,1.4702335816988312,2.232834151960672,-6.893983054709385,15.71418506124802
rethaw,breeding,state,USA-VA,Virginia,187,-1.6654096669689165,-2.2756158594612597,-0.9936365921098544,-15.459827762564329,-20.56179506006792,-9.503644853534244
rethaw,breeding,state,USA-VT,Vermont,59,0.25619439562803575,-1.3843196415611367,0.909324971613952,2.591682655088623,-13.01191843205036,9.474509975459355
rethaw,breeding,state,USA-WA,Washington,287,-0.44897028767492886,-0.9799744872182136,0.2685341036978234,-4.40007195670028,-9.378689378040583,2.7180242564237567
rethaw,breeding,state,USA-WI,Wisconsin,249,-1.5258874827807007,-2.171630535691062,-1.0201636134745036,-14.252640581178044,-19.712460136223807,-9.74582185490168
rethaw,breeding,state,USA-WV,West Virginia,131,-1.026258991496007,-2.0444863906439052,0.4655823930133944,-9.801386798882527,-18.662866852201077,4.754590061633968
rethaw,breeding,state,USA-WY,Wyoming,424,0.6633128787397364,-0.9542396170822416,1.4715272027986963,6.834664719061023,-9.142892928450175,15.728938047815122
rethaw,breeding,state,VGB-001,British Virgin Islands,2,-0.1314871505582096,-1.5259791610659796,4.103488644112289,-1.3071187302403198,-14.253438876054169,49.50400787733742
rethaw,breeding,state,VIR-4869,Saint John,1,-0.1415377729007482,-1.5213566080759953,3.5617478639583724,-1.4063968463670418,-14.213179347933869,41.90369899137983
rethaw,breeding,state,VIR-4870,Saint Croix,1,-0.1215117982548618,-2.6903801513816075,1.7957509210450902,-1.2084951637628238,-23.869661750781702,19.480354906672616
